fecha_hora_EST,fecha_hora_UTC,temperatura_agua_C,pH,conductividad_especifica_mS_cm,presion_atmosferica_hPa,hora_del_dia,radiacion_PAR_mmol_m2_15min,turbidez_FNU_NTU,oxigeno_disuelto_mg_L
2023-04-01T11:15,2023-04-01T16:15+00:00,23.4,7.7,10.13,1021,11.25,1284.7,10,7.8
2023-04-01T11:30,2023-04-01T16:30+00:00,23.4,7.7,9.98,1021,11.5,1562.1,10,7.9
2023-04-01T11:45,2023-04-01T16:45+00:00,23.5,7.9,10.12,1020,11.75,1535.3,11,8.2
2023-04-01T12:00,2023-04-01T17:00+00:00,23.5,7.9,9.04,1020,12,1436.6,12,8.5
2023-04-01T12:15,2023-04-01T17:15+00:00,23.6,7.9,8.67,1020,12.25,1387.7,12,8.5
2023-04-01T12:30,2023-04-01T17:30+00:00,23.7,7.9,8.09,1020,12.5,1635.5,15,8.6
2023-04-01T12:45,2023-04-01T17:45+00:00,23.7,8,7.61,1020,12.75,1544.2,16,8.7
2023-04-01T13:00,2023-04-01T18:00+00:00,23.8,8,7.59,1020,13,1603.9,12,8.8
2023-04-01T13:15,2023-04-01T18:15+00:00,23.8,8,7.78,1019,13.25,1275.7,14,8.8
2023-04-01T13:30,2023-04-01T18:30+00:00,23.9,8,7.81,1019,13.5,1454.8,15,8.8
2023-04-01T13:45,2023-04-01T18:45+00:00,23.9,8,7.7,1019,13.75,1628.7,18,8.7
2023-04-01T14:00,2023-04-01T19:00+00:00,23.8,7.9,7.38,1019,14,1702.5,27,8.7
2023-04-01T14:15,2023-04-01T19:15+00:00,23.8,7.9,7.38,1018,14.25,1573.3,22,8.5
2023-04-01T14:30,2023-04-01T19:30+00:00,23.8,7.8,7.21,1018,14.5,1622.1,29,8.4
2023-04-01T14:45,2023-04-01T19:45+00:00,23.7,7.8,6.86,1018,14.75,1477.4,30,8.4
2023-04-01T15:00,2023-04-01T20:00+00:00,23.7,7.6,7.78,1018,15,1152.9,49,7.7
2023-04-01T15:15,2023-04-01T20:15+00:00,23.7,7.4,8.82,1018,15.25,1270.6,48,6.8
2023-04-01T15:30,2023-04-01T20:30+00:00,23.8,7.5,8.31,1018,15.5,1208.1,46,7.3
2023-04-01T15:45,2023-04-01T20:45+00:00,24,7.9,7.57,1017,15.75,1075.3,37,8.5
2023-04-01T16:00,2023-04-01T21:00+00:00,24.1,7.9,7.68,1017,16,569,35,8.7
2023-04-01T16:15,2023-04-01T21:15+00:00,24.1,7.8,8.6,1017,16.25,559.9,32,8.3
2023-04-01T16:30,2023-04-01T21:30+00:00,24.3,7.7,9.47,1017,16.5,548.4,47,8.1
2023-04-01T16:45,2023-04-01T21:45+00:00,24.6,7.8,9.95,1017,16.75,451.7,31,8.4
2023-04-01T17:00,2023-04-01T22:00+00:00,24.7,7.9,9.99,1017,17,487.3,44,8.5
2023-04-01T17:15,2023-04-01T22:15+00:00,24.7,7.9,9.91,1017,17.25,629.8,61,8.5
2023-04-01T17:30,2023-04-01T22:30+00:00,24.8,7.8,10.04,1017,17.5,545.9,43,8.3
2023-04-01T17:45,2023-04-01T22:45+00:00,24.7,7.9,9.74,1017,17.75,455.6,47,8.5
2023-04-01T18:00,2023-04-01T23:00+00:00,24.7,7.9,9.52,1017,18,311.3,35,8.6
2023-04-01T18:15,2023-04-01T23:15+00:00,24.7,7.9,9.4,1017,18.25,224.6,50,8.5
2023-04-01T18:30,2023-04-01T23:30+00:00,24.7,7.9,9.17,1017,18.5,114.7,25,8.5
2023-04-01T18:45,2023-04-01T23:45+00:00,24.7,7.9,9.08,1017,18.75,48.2,23,8.3
2023-04-01T19:00,2023-04-02T00:00+00:00,24.7,7.9,9.05,1017,19,14.7,21,8.3
2023-04-01T19:15,2023-04-02T00:15+00:00,24.7,7.8,9.12,1018,19.25,1.5,18,8
2023-04-01T19:30,2023-04-02T00:30+00:00,24.7,7.8,8.96,1017,19.5,0.1,21,7.9
2023-04-01T19:45,2023-04-02T00:45+00:00,24.6,7.7,8.85,1017,19.75,0,23,7.9
2023-04-01T20:00,2023-04-02T01:00+00:00,24.7,7.6,9.06,1017,20,0,21,7.3
2023-04-01T20:15,2023-04-02T01:15+00:00,24.6,7.6,9.06,1017,20.25,0,23,7
2023-04-01T20:30,2023-04-02T01:30+00:00,24.6,7.5,9,1018,20.5,0,22,6.6
2023-04-01T20:45,2023-04-02T01:45+00:00,24.5,7.4,8.71,1018,20.75,0,19,6.6
2023-04-01T21:00,2023-04-02T02:00+00:00,24.4,7.5,8.34,1018,21,0,16,7
2023-04-01T21:15,2023-04-02T02:15+00:00,24.4,7.6,8.23,1018,21.25,0,16,7.3
2023-04-01T21:30,2023-04-02T02:30+00:00,24.4,7.5,8.31,1018,21.5,0,18,7.2
2023-04-01T21:45,2023-04-02T02:45+00:00,24.4,7.5,8.34,1018,21.75,0,18,7.1
2023-04-01T22:00,2023-04-02T03:00+00:00,24.3,7.5,8.26,1018,22,0,16,6.8
2023-04-01T22:15,2023-04-02T03:15+00:00,24.3,7.5,8.14,1018,22.25,0,15,6.9
2023-04-01T22:30,2023-04-02T03:30+00:00,24.2,7.4,7.95,1018,22.5,0,16,6.4
2023-04-01T22:45,2023-04-02T03:45+00:00,24.2,7.3,7.81,1018,22.75,0,15,6.2
2023-04-01T23:00,2023-04-02T04:00+00:00,24.2,7.3,7.75,1018,23,0,18,6.3
2023-04-01T23:15,2023-04-02T04:15+00:00,24.2,7.4,7.99,1018,23.25,0,21,6.4
2023-04-01T23:30,2023-04-02T04:30+00:00,24.1,7.3,8.19,1018,23.5,0,16,6.2
2023-04-01T23:45,2023-04-02T04:45+00:00,24.1,7.3,8.24,1018,23.75,0,15,6
2023-04-02T00:00,2023-04-02T05:00+00:00,24.1,7.3,8.17,1018,0,0,14,6.1
2023-04-02T00:15,2023-04-02T05:15+00:00,24.1,7.3,8.09,1018,0.25,0,14,6.1
2023-04-02T00:30,2023-04-02T05:30+00:00,24.1,7.3,8.03,1018,0.5,0,14,6.3
2023-04-02T00:45,2023-04-02T05:45+00:00,24.1,7.4,7.76,1018,0.75,0,14,6.8
2023-04-02T01:00,2023-04-02T06:00+00:00,24.1,7.4,7.57,1017,1,0,14,6.8
2023-04-02T01:15,2023-04-02T06:15+00:00,24.1,7.3,7.43,1017,1.25,0,13,6.3
2023-04-02T01:30,2023-04-02T06:30+00:00,24,7.4,7.16,1017,1.5,0,13,6.7
2023-04-02T01:45,2023-04-02T06:45+00:00,24,7.3,7.14,1017,1.75,0,13,6.3
2023-04-02T02:00,2023-04-02T07:00+00:00,24,7.2,7.18,1017,2,0,14,5.7
2023-04-02T02:15,2023-04-02T07:15+00:00,24,7.3,7.19,1017,2.25,0,16,6.1
2023-04-02T02:30,2023-04-02T07:30+00:00,24.3,7.1,9.47,1017,2.5,0,13,4.8
2023-04-02T02:45,2023-04-02T07:45+00:00,24.4,7.1,9.59,1017,2.75,0,12,4.8
2023-04-02T03:00,2023-04-02T08:00+00:00,24.4,7.2,9.54,1017,3,0,13,5.5
2023-04-02T03:15,2023-04-02T08:15+00:00,24.3,7.3,8.74,1017,3.25,0,12,6.2
2023-04-02T03:30,2023-04-02T08:30+00:00,24.3,7.3,8.96,1017,3.5,0,12,6.4
2023-04-02T03:45,2023-04-02T08:45+00:00,24.3,7.3,8.92,1016,3.75,0,14,6.4
2023-04-02T04:00,2023-04-02T09:00+00:00,24.2,7.3,8.79,1017,4,0,14,6.4
2023-04-02T04:15,2023-04-02T09:15+00:00,24.2,7.4,8.37,1017,4.25,0,14,6.5
2023-04-02T04:30,2023-04-02T09:30+00:00,24,7.5,8.07,1017,4.5,0,11,7
2023-04-02T04:45,2023-04-02T09:45+00:00,23.9,7.5,8.12,1017,4.75,0,10,7.1
2023-04-02T05:00,2023-04-02T10:00+00:00,23.9,7.5,8.08,1017,5,0,10,7.1
2023-04-02T05:15,2023-04-02T10:15+00:00,23.9,7.5,8,1017,5.25,0,10,7.1
2023-04-02T05:30,2023-04-02T10:30+00:00,23.8,7.5,8.11,1017,5.5,0,12,7
2023-04-02T05:45,2023-04-02T10:45+00:00,23.7,7.4,8.34,1017,5.75,0,13,6.8
2023-04-02T06:00,2023-04-02T11:00+00:00,23.8,7.4,8.37,1017,6,0,12,6.8
2023-04-02T06:15,2023-04-02T11:15+00:00,23.7,7.4,8.31,1017,6.25,0.2,13,6.9
2023-04-02T06:30,2023-04-02T11:30+00:00,23.7,7.5,8.34,1017,6.5,3.6,15,7
2023-04-02T06:45,2023-04-02T11:45+00:00,23.7,7.5,8.44,1018,6.75,17.3,14,7
2023-04-02T07:00,2023-04-02T12:00+00:00,23.7,7.5,8.56,1018,7,48.4,14,6.9
2023-04-02T07:15,2023-04-02T12:15+00:00,23.7,7.4,8.56,1018,7.25,90.8,13,6.8
2023-04-02T07:30,2023-04-02T12:30+00:00,23.7,7.4,8.62,1018,7.5,236.3,14,6.8
2023-04-02T07:45,2023-04-02T12:45+00:00,23.7,7.4,8.66,1018,7.75,239.9,16,6.8
2023-04-02T08:00,2023-04-02T13:00+00:00,23.7,7.4,8.72,1018,8,302.3,27,6.7
2023-04-02T08:15,2023-04-02T13:15+00:00,23.7,7.4,8.75,1019,8.25,588.7,15,6.7
2023-04-02T08:30,2023-04-02T13:30+00:00,23.7,7.4,8.75,1019,8.5,574.4,16,6.5
2023-04-02T08:45,2023-04-02T13:45+00:00,23.7,7.3,8.81,1019,8.75,597.8,19,6.1
2023-04-02T09:00,2023-04-02T14:00+00:00,23.7,7.2,8.79,1019,9,740.2,15,5.5
2023-04-02T09:15,2023-04-02T14:15+00:00,23.7,7.2,8.74,1019,9.25,712.1,12,5.3
2023-04-02T09:30,2023-04-02T14:30+00:00,23.7,7.1,8.57,1019,9.5,1026.7,10,5.1
2023-04-02T09:45,2023-04-02T14:45+00:00,23.7,7.3,8.37,1019,9.75,1103.8,11,6
2023-04-02T10:00,2023-04-02T15:00+00:00,23.7,7.4,8.09,1019,10,1170.5,10,6.6
2023-04-02T10:15,2023-04-02T15:15+00:00,23.7,7.3,8.01,1020,10.25,1213.8,11,6.7
2023-04-02T10:30,2023-04-02T15:30+00:00,23.7,7.4,8.03,1020,10.5,1244.2,13,7
2023-04-02T10:45,2023-04-02T15:45+00:00,23.8,7.5,7.98,1020,10.75,1473.3,13,7.4
2023-04-02T11:00,2023-04-02T16:00+00:00,23.9,7.6,8.05,1020,11,1503.2,18,7.6
2023-04-02T11:15,2023-04-02T16:15+00:00,24,7.6,8.11,1020,11.25,1120.9,13,7.7
2023-04-02T11:30,2023-04-02T16:30+00:00,24,7.6,8.2,1020,11.5,1192.3,14,7.7
2023-04-02T11:45,2023-04-02T16:45+00:00,24.2,7.7,8.19,1020,11.75,1249.7,12,7.8
2023-04-02T12:00,2023-04-02T17:00+00:00,24.3,7.7,8.14,1020,12,1001.1,14,7.9
2023-04-02T12:15,2023-04-02T17:15+00:00,24.4,7.8,8.12,1020,12.25,875.4,14,8
2023-04-02T12:30,2023-04-02T17:30+00:00,24.4,7.7,8.1,1020,12.5,1356.2,14,8
2023-04-02T12:45,2023-04-02T17:45+00:00,24.5,7.8,8.04,1019,12.75,1426.4,17,8
2023-04-02T13:00,2023-04-02T18:00+00:00,24.5,7.8,7.98,1019,13,1647.2,13,8
2023-04-02T13:15,2023-04-02T18:15+00:00,24.5,7.7,7.89,1019,13.25,1373.9,13,7.9
2023-04-02T13:30,2023-04-02T18:30+00:00,24.5,7.7,7.77,1019,13.5,1606.8,16,7.9
2023-04-02T13:45,2023-04-02T18:45+00:00,24.5,7.7,7.72,1018,13.75,1620,15,7.8
2023-04-02T14:00,2023-04-02T19:00+00:00,24.5,7.7,7.67,1018,14,1694.7,17,7.8
2023-04-02T14:15,2023-04-02T19:15+00:00,24.5,7.8,7.53,1018,14.25,1630.4,13,8
2023-04-02T14:30,2023-04-02T19:30+00:00,24.5,7.6,7.56,1018,14.5,1545.1,16,7.3
2023-04-02T14:45,2023-04-02T19:45+00:00,24.7,7.5,7.3,1017,14.75,1548.8,13,7.1
2023-04-02T15:00,2023-04-02T20:00+00:00,24.8,7.4,7.13,1017,15,1554.3,13,6.5
2023-04-02T15:15,2023-04-02T20:15+00:00,24.8,7.2,7.23,1017,15.25,1484,13,5.5
2023-04-02T15:30,2023-04-02T20:30+00:00,24.8,7.5,7.18,1017,15.5,1325.7,14,7.2
2023-04-02T15:45,2023-04-02T20:45+00:00,24.7,7.4,7.48,1017,15.75,1266,20,6.8
2023-04-02T16:00,2023-04-02T21:00+00:00,24.7,7.5,7.59,1017,16,906.7,17,7
2023-04-02T16:15,2023-04-02T21:15+00:00,24.6,7.4,7.75,1017,16.25,815.4,18,6.8
2023-04-02T16:30,2023-04-02T21:30+00:00,24.6,7.5,7.89,1017,16.5,665.5,17,7.2
2023-04-02T16:45,2023-04-02T21:45+00:00,24.7,7.7,8.03,1017,16.75,644.1,18,7.8
2023-04-02T17:00,2023-04-02T22:00+00:00,24.8,7.8,8.08,1017,17,681.4,18,8
2023-04-02T17:15,2023-04-02T22:15+00:00,25,7.8,8.04,1017,17.25,551.5,15,8.2
2023-04-02T17:30,2023-04-02T22:30+00:00,25.2,7.9,8.05,1017,17.5,554.8,14,8.4
2023-04-02T17:45,2023-04-02T22:45+00:00,25.3,7.9,8.19,1017,17.75,299.6,14,8.4
2023-04-02T18:00,2023-04-02T23:00+00:00,25.4,7.9,8.2,1017,18,201.2,15,8.4
2023-04-02T18:15,2023-04-02T23:15+00:00,25.5,8,8.15,1017,18.25,145.7,15,8.9
2023-04-02T18:30,2023-04-02T23:30+00:00,25.4,8,8.25,1017,18.5,84.9,14,8.9
2023-04-02T18:45,2023-04-02T23:45+00:00,25.4,8,8.28,1017,18.75,36.6,14,8.7
2023-04-02T19:00,2023-04-03T00:00+00:00,25.4,8,8.42,1017,19,10.8,13,8.8
2023-04-02T19:15,2023-04-03T00:15+00:00,25.3,7.9,8.38,1017,19.25,1.4,12,8.4
2023-04-02T19:30,2023-04-03T00:30+00:00,25.4,7.9,8.32,1017,19.5,0,14,8.4
2023-04-02T19:45,2023-04-03T00:45+00:00,25.5,8,8.02,1017,19.75,0,17,8.9
2023-04-02T20:00,2023-04-03T01:00+00:00,25.5,8,8.07,1017,20,0,15,8.5
2023-04-02T20:15,2023-04-03T01:15+00:00,25.5,7.9,8.06,1017,20.25,0,12,8.2
2023-04-02T20:30,2023-04-03T01:30+00:00,25.5,7.8,8.06,1017,20.5,0,10,8.1
2023-04-02T20:45,2023-04-03T01:45+00:00,25.4,7.8,8.11,1017,20.75,0,12,8.1
2023-04-02T21:00,2023-04-03T02:00+00:00,25.4,7.6,8.16,1017,21,0,11,7.3
2023-04-02T21:15,2023-04-03T02:15+00:00,25.3,7.5,8.23,1017,21.25,0,12,6.8
2023-04-02T21:30,2023-04-03T02:30+00:00,25.3,7.3,8.25,1017,21.5,0,12,5.9
2023-04-02T21:45,2023-04-03T02:45+00:00,25.3,7.2,8.16,1017,21.75,0,12,4.7
2023-04-02T22:00,2023-04-03T03:00+00:00,25.3,7.2,8.23,1017,22,0,12,5.3
2023-04-02T22:15,2023-04-03T03:15+00:00,25.3,7.4,8.27,1017,22.25,0,14,6.2
2023-04-02T22:30,2023-04-03T03:30+00:00,25.3,7.4,8.26,1017,22.5,0,14,6.4
2023-04-02T22:45,2023-04-03T03:45+00:00,25.3,7.4,8.12,1017,22.75,0,13,6.6
2023-04-02T23:00,2023-04-03T04:00+00:00,25.2,7.6,7.83,1017,23,0,12,7.4
2023-04-02T23:15,2023-04-03T04:15+00:00,25.1,7.8,7.62,1017,23.25,0,12,8
2023-04-02T23:30,2023-04-03T04:30+00:00,24.9,7.8,7.44,1016,23.5,0,11,8
2023-04-02T23:45,2023-04-03T04:45+00:00,25.1,7.7,7.68,1016,23.75,0,12,7.9
2023-04-03T00:00,2023-04-03T05:00+00:00,25.1,7.7,7.7,1016,0,0,11,7.9
2023-04-03T00:15,2023-04-03T05:15+00:00,25,7.8,7.56,1016,0.25,0,11,8
2023-04-03T00:30,2023-04-03T05:30+00:00,24.9,7.8,7.42,1016,0.5,0,11,8.1
2023-04-03T00:45,2023-04-03T05:45+00:00,24.8,7.8,7.36,1016,0.75,0,10,8.1
2023-04-03T01:00,2023-04-03T06:00+00:00,25,7.6,7.65,1016,1,0,11,7.5
2023-04-03T01:15,2023-04-03T06:15+00:00,25,7.5,7.77,1016,1.25,0,12,6.9
2023-04-03T01:30,2023-04-03T06:30+00:00,25,7.4,7.86,1016,1.5,0,11,6.6
2023-04-03T01:45,2023-04-03T06:45+00:00,25.1,7.4,7.84,1016,1.75,0,10,6.4
2023-04-03T02:00,2023-04-03T07:00+00:00,25.1,7.4,7.74,1016,2,0,9,6.4
2023-04-03T02:15,2023-04-03T07:15+00:00,25.1,7.1,7.81,1016,2.25,0,10,4.6
2023-04-03T02:30,2023-04-03T07:30+00:00,25.1,7.1,7.77,1016,2.5,0,10,4.1
2023-04-03T02:45,2023-04-03T07:45+00:00,25,7.2,7.62,1016,2.75,0,9,5.4
2023-04-03T03:00,2023-04-03T08:00+00:00,25,7.2,7.72,1016,3,0,9,5.7
2023-04-03T03:15,2023-04-03T08:15+00:00,25,7.2,7.75,1016,3.25,0,10,5.4
2023-04-03T03:30,2023-04-03T08:30+00:00,24.9,7.4,7.62,1015,3.5,0,10,6.5
2023-04-03T03:45,2023-04-03T08:45+00:00,24.8,7.5,7.54,1016,3.75,0,8,7
2023-04-03T04:00,2023-04-03T09:00+00:00,24.9,7.5,7.9,1016,4,0,10,7.1
2023-04-03T04:15,2023-04-03T09:15+00:00,24.9,7.4,8.35,1016,4.25,0,10,6.9
2023-04-03T04:30,2023-04-03T09:30+00:00,24.9,7.5,8.45,1015,4.5,0,10,6.9
2023-04-03T04:45,2023-04-03T09:45+00:00,24.9,7.6,8.41,1016,4.75,0,10,7.3
2023-04-03T05:00,2023-04-03T10:00+00:00,24.9,7.6,8.22,1015,5,0,10,7.4
2023-04-03T05:15,2023-04-03T10:15+00:00,24.9,7.6,8.02,1015,5.25,0,10,7.5
2023-04-03T05:30,2023-04-03T10:30+00:00,24.9,7.6,8.02,1015,5.5,0,10,7.5
2023-04-03T05:45,2023-04-03T10:45+00:00,24.9,7.6,7.82,1015,5.75,0,9,7.6
2023-04-03T06:00,2023-04-03T11:00+00:00,24.9,7.6,7.8,1015,6,0,10,7.5
2023-04-03T06:15,2023-04-03T11:15+00:00,24.8,7.6,7.79,1015,6.25,0.1,11,7.4
2023-04-03T06:30,2023-04-03T11:30+00:00,24.8,7.6,7.74,1015,6.5,1.6,10,7.3
2023-04-03T06:45,2023-04-03T11:45+00:00,24.7,7.6,7.74,1015,6.75,9.7,11,7.3
2023-04-03T07:00,2023-04-03T12:00+00:00,24.7,7.6,7.7,1016,7,24,13,7.4
2023-04-03T07:15,2023-04-03T12:15+00:00,24.6,7.6,7.65,1016,7.25,35,17,7.4
2023-04-03T07:30,2023-04-03T12:30+00:00,24.5,7.6,7.61,1016,7.5,49,14,7.4
2023-04-03T07:45,2023-04-03T12:45+00:00,24.4,7.6,7.63,1016,7.75,92.5,16,7.3
2023-04-03T08:00,2023-04-03T13:00+00:00,24.2,7.6,7.56,1016,8,123.7,14,7.4
2023-04-03T08:15,2023-04-03T13:15+00:00,24.2,7.5,7.61,1016,8.25,178.5,13,6.9
2023-04-03T08:30,2023-04-03T13:30+00:00,24.2,7.5,7.76,1016,8.5,215.4,14,6.9
2023-04-03T08:45,2023-04-03T13:45+00:00,24.2,7.4,7.89,1016,8.75,255.2,16,6.7
2023-04-03T09:00,2023-04-03T14:00+00:00,24.2,7.4,8.03,1016,9,287.9,13,6.6
2023-04-03T09:15,2023-04-03T14:15+00:00,24.2,7.4,8.1,1016,9.25,465.7,14,6.4
2023-04-03T09:30,2023-04-03T14:30+00:00,24.2,7.2,8.16,1016,9.5,596,13,5.6
2023-04-03T09:45,2023-04-03T14:45+00:00,24.2,7.2,8.2,1016,9.75,785.4,14,5.4
2023-04-03T10:00,2023-04-03T15:00+00:00,24.2,7.4,8.14,1016,10,863.4,20,6.5
2023-04-03T10:15,2023-04-03T15:15+00:00,24.3,7.5,7.91,1016,10.25,1018.8,15,7.1
2023-04-03T10:30,2023-04-03T15:30+00:00,24.4,7.6,7.78,1016,10.5,1078.6,18,7.5
2023-04-03T10:45,2023-04-03T15:45+00:00,24.6,7.7,7.51,1016,10.75,1051.5,14,7.7
2023-04-03T11:00,2023-04-03T16:00+00:00,24.7,7.7,7.3,1016,11,1136.5,14,7.8
2023-04-03T11:15,2023-04-03T16:15+00:00,24.8,7.7,7.17,1016,11.25,1369.5,14,7.9
2023-04-03T11:30,2023-04-03T16:30+00:00,24.9,7.8,7.17,1016,11.5,1164.9,15,8
2023-04-03T11:45,2023-04-03T16:45+00:00,24.9,7.8,7.17,1016,11.75,1472.8,16,8
2023-04-03T12:00,2023-04-03T17:00+00:00,25,7.8,7.12,1016,12,1329.9,17,8
2023-04-03T12:15,2023-04-03T17:15+00:00,25,7.8,7.04,1016,12.25,1199.1,12,8
2023-04-03T12:30,2023-04-03T17:30+00:00,25.1,7.8,7.09,1016,12.5,951,43,8.1
2023-04-03T12:45,2023-04-03T17:45+00:00,25.1,7.8,6.96,1016,12.75,1334.5,17,8.2
2023-04-03T13:00,2023-04-03T18:00+00:00,25.1,7.8,6.83,1016,13,1520.9,16,8.2
2023-04-03T13:15,2023-04-03T18:15+00:00,25.1,7.8,6.67,1016,13.25,1275.9,17,8.2
2023-04-03T13:30,2023-04-03T18:30+00:00,25.2,7.9,6.57,1016,13.5,1074.9,17,8.4
2023-04-03T13:45,2023-04-03T18:45+00:00,25.2,7.9,6.45,1016,13.75,947.3,17,8.4
2023-04-03T14:00,2023-04-03T19:00+00:00,25.2,7.9,6.28,1016,14,1244.1,20,8.4
2023-04-03T14:15,2023-04-03T19:15+00:00,25.2,7.9,6.19,1016,14.25,1118.2,16,8.3
2023-04-03T14:30,2023-04-03T19:30+00:00,25.3,7.8,6.16,1016,14.5,964.6,17,8.2
2023-04-03T14:45,2023-04-03T19:45+00:00,25.3,7.9,6.22,1016,14.75,1108.2,17,8.2
2023-04-03T15:00,2023-04-03T20:00+00:00,25.4,7.8,6.24,1016,15,1011,22,8.1
2023-04-03T15:15,2023-04-03T20:15+00:00,25.4,7.8,6.25,1016,15.25,947.7,21,8
2023-04-03T15:30,2023-04-03T20:30+00:00,25.4,7.8,6.23,1016,15.5,957.7,19,8.1
2023-04-03T15:45,2023-04-03T20:45+00:00,25.4,7.8,6.2,1016,15.75,939.1,22,8.1
2023-04-03T16:00,2023-04-03T21:00+00:00,25.4,7.8,6.16,1016,16,680.8,16,8.1
2023-04-03T16:15,2023-04-03T21:15+00:00,25.4,7.8,6.31,1016,16.25,501.5,17,8.1
2023-04-03T16:30,2023-04-03T21:30+00:00,25.5,7.8,6.51,1016,16.5,383.2,21,8.1
2023-04-03T16:45,2023-04-03T21:45+00:00,25.6,7.8,7.01,1016,16.75,263.5,22,8.1
2023-04-03T17:00,2023-04-03T22:00+00:00,25.8,7.9,7.69,1016,17,327.8,24,8.1
2023-04-03T17:15,2023-04-03T22:15+00:00,26.1,7.9,7.71,1016,17.25,236.2,19,8.3
2023-04-03T17:30,2023-04-03T22:30+00:00,26,7.9,7.6,1016,17.5,211.9,18,8.3
2023-04-03T17:45,2023-04-03T22:45+00:00,25.9,7.9,7.45,1016,17.75,216.4,23,8.1
2023-04-03T18:00,2023-04-03T23:00+00:00,25.9,7.9,7.52,1016,18,192.2,22,8.1
2023-04-03T18:15,2023-04-03T23:15+00:00,25.8,7.9,7.46,1016,18.25,130.9,16,8.2
2023-04-03T18:30,2023-04-03T23:30+00:00,25.8,7.9,7.45,1016,18.5,81.1,30,8.2
2023-04-03T18:45,2023-04-03T23:45+00:00,25.7,7.9,7.41,1016,18.75,47.4,22,8.1
2023-04-03T19:00,2023-04-04T00:00+00:00,25.6,7.9,7.44,1016,19,12.3,15,8.2
2023-04-03T19:15,2023-04-04T00:15+00:00,25.6,7.9,7.56,1016,19.25,2.3,29,8.1
2023-04-03T19:30,2023-04-04T00:30+00:00,25.7,7.9,7.66,1016,19.5,0.1,17,8
2023-04-03T19:45,2023-04-04T00:45+00:00,25.7,7.8,7.51,1016,19.75,0,16,7.8
2023-04-03T20:00,2023-04-04T01:00+00:00,25.7,7.8,7.72,1016,20,0,16,7.9
2023-04-03T20:15,2023-04-04T01:15+00:00,25.8,7.8,7.66,1016,20.25,0,15,7.7
2023-04-03T20:30,2023-04-04T01:30+00:00,25.7,7.7,7.66,1016,20.5,0,14,7.6
2023-04-03T20:45,2023-04-04T01:45+00:00,25.7,7.7,7.7,1016,20.75,0,13,7.5
2023-04-03T21:00,2023-04-04T02:00+00:00,25.7,7.7,7.74,1016,21,0,13,7.3
2023-04-03T21:15,2023-04-04T02:15+00:00,25.7,7.6,7.75,1016,21.25,0,12,7
2023-04-03T21:30,2023-04-04T02:30+00:00,25.7,7.5,7.69,1016,21.5,0,14,6.8
2023-04-03T21:45,2023-04-04T02:45+00:00,25.7,7.5,7.66,1016,21.75,0,16,6.6
2023-04-03T22:00,2023-04-04T03:00+00:00,25.6,7.4,7.79,1016,22,0,13,6.3
2023-04-03T22:15,2023-04-04T03:15+00:00,25.6,7.4,7.76,1016,22.25,0,12,6.1
2023-04-03T22:30,2023-04-04T03:30+00:00,25.6,7.4,7.66,1016,22.5,0,13,6.5
2023-04-03T22:45,2023-04-04T03:45+00:00,25.6,7.4,7.8,1016,22.75,0,15,6.2
2023-04-03T23:00,2023-04-04T04:00+00:00,25.6,7.3,7.9,1016,23,0,14,5.5
2023-04-03T23:15,2023-04-04T04:15+00:00,25.6,7.4,7.9,1016,23.25,0,17,6
2023-04-03T23:30,2023-04-04T04:30+00:00,25.6,7.4,7.73,1016,23.5,0,15,6.2
2023-04-03T23:45,2023-04-04T04:45+00:00,25.5,7.6,7.35,1016,23.75,0,15,7
2023-04-04T00:00,2023-04-04T05:00+00:00,25.4,7.7,6.83,1016,0,0,12,7.6
2023-04-04T00:15,2023-04-04T05:15+00:00,25.4,7.7,6.9,1016,0.25,0,11,7.4
2023-04-04T00:30,2023-04-04T05:30+00:00,25.4,7.7,6.96,1016,0.5,0,11,7.6
2023-04-04T00:45,2023-04-04T05:45+00:00,25.4,7.7,7.06,1016,0.75,0,12,7.5
2023-04-04T01:00,2023-04-04T06:00+00:00,25.4,7.7,7.12,1016,1,0,11,7.3
2023-04-04T01:15,2023-04-04T06:15+00:00,25.4,7.6,7.08,1015,1.25,0,11,7.2
2023-04-04T01:30,2023-04-04T06:30+00:00,25.4,7.6,7.05,1015,1.5,0,10,7.3
2023-04-04T01:45,2023-04-04T06:45+00:00,25.4,7.6,7.1,1015,1.75,0,10,7.2
2023-04-04T02:00,2023-04-04T07:00+00:00,25.3,7.6,7.1,1015,2,0,11,7.1
2023-04-04T02:15,2023-04-04T07:15+00:00,25.3,7.6,7.08,1015,2.25,0,11,7.3
2023-04-04T02:30,2023-04-04T07:30+00:00,25.3,7.6,6.9,1015,2.5,0,10,7.2
2023-04-04T02:45,2023-04-04T07:45+00:00,25.3,7.5,6.93,1015,2.75,0,10,6.9
2023-04-04T03:00,2023-04-04T08:00+00:00,25.3,7.4,6.92,1015,3,0,10,6.5
2023-04-04T03:15,2023-04-04T08:15+00:00,25.3,7.4,6.99,1015,3.25,0,11,6.2
2023-04-04T03:30,2023-04-04T08:30+00:00,25.3,7.2,7.03,1015,3.5,0,10,5.1
2023-04-04T03:45,2023-04-04T08:45+00:00,25.2,7.2,7.07,1015,3.75,0,10,5.2
2023-04-04T04:00,2023-04-04T09:00+00:00,25.2,7.3,7.17,1015,4,0,11,5.9
